,image_name,popularity_score,partial_faces,is_female,baby,child,teenager,youth,middle_age,senior
295,10004285_543568649089480_1944457165_a,4.101,1,-1,-1,-1,-1,1,-1,-1
296,10004285_643543042386029_734288712_a,4.274,-1,-1,-1,-1,-1,1,-1,-1
297,10004285_688498581208736_967986681_a,3.995,1,-1,-1,-1,-1,-1,-1,-1
298,10004285_737241546296235_822039466_a,4.226,-1,1,-1,-1,-1,1,-1,-1
299,10004285_748915408482317_1265181318_a,3.6839999999999997,1,1,-1,-1,-1,1,-1,-1
300,10004285_773076376043552_1244683344_a,4.8069999999999995,-1,1,-1,-1,1,-1,-1,-1
301,10004289_1391034864450507_1337953823_a,3.946,1,1,-1,-1,-1,1,-1,-1
302,10004289_1433590633555369_1681222151_a,3.7880000000000003,-1,-1,-1,-1,-1,1,-1,-1
303,10004289_1492455500976266_634222059_a,3.639,-1,-1,-1,-1,-1,1,-1,-1
304,10004289_227863320742737_643384432_a,4.6610000000000005,1,1,-1,-1,-1,-1,-1,-1
305,10004289_232102560311696_285703637_a,4.5760000000000005,-1,1,-1,-1,-1,1,-1,-1
306,10004289_257160874466504_1012480817_a,5.004,-1,1,-1,-1,-1,1,-1,-1
307,10004289_272984892862307_1731068319_a,3.571,-1,1,-1,-1,-1,-1,-1,-1
308,10004289_435361946599784_134328931_a,2.645,-1,0,-1,-1,-1,-1,-1,-1
309,10004289_467234706743417_1677473869_a,4.54,-1,1,-1,-1,-1,-1,-1,-1
310,10004289_487600558018216_2147121334_a,4.592,1,1,-1,-1,-1,1,-1,-1
311,10004289_565084703606369_1411402358_a,4.567,-1,-1,-1,-1,-1,1,-1,-1
312,10004289_633102473437378_2116529577_a,4.897,-1,1,-1,-1,-1,1,-1,-1
313,10004289_739579022753798_194262246_a,5.073,-1,1,-1,-1,1,-1,-1,-1
314,10004289_814376631924692_1398105681_a,4.72,-1,1,-1,-1,-1,1,-1,-1
315,10004291_595699020507871_1064408937_a,4.1739999999999995,-1,1,-1,-1,-1,-1,-1,-1
316,10004298_226224600909995_130073562_a,4.489,-1,-1,-1,-1,-1,-1,1,-1
317,10004298_238877312903337_447113908_a,4.645,-1,1,-1,-1,-1,-1,-1,-1
318,10004298_280659782099569_897849244_a,4.954,-1,1,-1,-1,-1,1,-1,-1
319,10004298_370807196390534_830663048_a,5.1579999999999995,1,1,-1,-1,-1,1,-1,-1
320,10004298_517358221706927_1790315141_a,5.257000000000001,-1,1,-1,-1,-1,1,-1,-1
321,10004298_542003602582826_463556032_a,3.377,1,1,-1,-1,1,-1,-1,-1
322,10004298_660685677338139_967371245_a,4.5489999999999995,-1,1,-1,-1,-1,1,-1,-1
323,10004298_660711833976886_691453041_a,4.683,-1,1,-1,-1,-1,1,-1,-1
324,10004298_689063464492185_1009812831_a,4.6080000000000005,-1,1,-1,-1,-1,1,-1,-1
325,10004300_692870360775808_882436253_a,4.251,-1,-1,-1,-1,-1,-1,-1,-1
326,10004302_1466086216955633_229374169_a,4.021,-1,1,-1,-1,1,-1,-1,-1
327,10004302_1492254644329148_905100427_a,3.65,1,1,-1,-1,-1,1,-1,-1
328,10004302_1493905474162883_1855873195_a,4.256,1,1,-1,-1,-1,1,-1,-1
329,10004302_215985551945925_456226285_a,4.051,-1,-1,-1,-1,-1,1,-1,-1
330,10004302_307666636046966_1657566454_a,5.153,1,1,-1,-1,-1,1,-1,-1
331,10004302_423261187817384_1187849038_a,4.442,-1,-1,-1,-1,-1,-1,-1,-1
332,10004302_483158531813734_414951514_a,5.064,1,1,-1,-1,-1,1,-1,-1
333,10004302_483808941718980_1226272840_a,4.417,-1,1,-1,-1,-1,1,-1,-1
334,10004302_497783530327564_336944720_a,4.821000000000001,-1,-1,-1,-1,1,-1,-1,-1
335,10004302_637282579677266_1491926178_a,4.833,1,1,-1,-1,-1,1,-1,-1
336,10004302_689021084493990_1728017346_a,5.431,-1,1,-1,-1,-1,1,-1,-1
337,10004302_834898306525509_1763174609_a,4.813,-1,1,-1,-1,-1,1,-1,-1
338,10004302_857310287618726_1383362706_a,3.568,-1,1,-1,-1,-1,-1,-1,-1
339,10004311_1415525395375467_1757218949_a,4.8919999999999995,-1,1,-1,-1,-1,1,-1,-1
340,10004311_1462806833949806_640522598_a,5.337999999999999,-1,1,-1,-1,-1,1,-1,-1
341,10004311_220709641457106_1617298823_a,4.322,-1,-1,-1,-1,-1,1,-1,-1
342,10004311_232611860268343_1386490016_a,4.32,-1,-1,-1,-1,-1,1,-1,-1
343,10004311_256137591232800_823429360_a,4.926,-1,0,-1,-1,-1,1,-1,-1
344,10004311_272298112948980_352112345_a,4.7589999999999995,-1,1,-1,-1,-1,-1,-1,-1
345,10004311_284664115034959_1255365393_a,4.857,-1,1,-1,-1,-1,1,-1,-1
346,10004311_444511299028698_544281590_a,5.156000000000001,-1,-1,-1,-1,-1,1,-1,-1
347,10004311_620817107997702_2071543017_a,4.196000000000001,1,1,-1,-1,-1,-1,-1,-1
348,10004311_635571526492462_822061294_a,4.35,-1,1,-1,-1,-1,1,-1,-1
349,10004311_713539945351846_321112720_a,3.9330000000000003,1,1,-1,-1,-1,1,-1,-1
350,10004311_777683958916409_150288797_a,3.988,-1,1,-1,-1,-1,-1,-1,-1
351,10004315_217517018459320_1696187923_a,4.742,-1,1,-1,-1,-1,1,-1,-1
352,10004315_227563414105989_807374285_a,3.0989999999999998,1,1,-1,-1,-1,1,-1,-1
353,10004315_630416460372840_139385718_a,3.86,-1,-1,-1,-1,-1,1,-1,-1
354,10004315_720113144678884_1085835428_a,4.2010000000000005,-1,1,-1,-1,-1,-1,-1,-1
355,10004315_726226024094290_34712286_a,4.398,-1,1,-1,-1,-1,-1,-1,-1
356,10004315_779081992102046_452379497_a,3.3310000000000004,-1,1,-1,-1,-1,1,-1,-1
357,10004315_852153261468775_1732851698_a,4.928,1,1,-1,-1,-1,1,-1,-1
358,10004323_223220641207387_1362875268_a,4.746,-1,1,-1,-1,-1,1,-1,-1
359,10004323_229331837275743_155601787_a,4.688,1,1,-1,-1,-1,1,-1,-1
360,10004323_492456937521700_1340826614_a,5.353,-1,1,-1,-1,-1,1,-1,-1
361,10004323_615164571904283_566230293_a,3.885,-1,1,-1,-1,-1,1,-1,-1
362,10004323_637044663032519_1140793374_a,3.492,-1,-1,-1,-1,-1,1,-1,-1
363,10004323_673271876047822_129244992_a,5.178999999999999,-1,1,-1,-1,-1,1,-1,-1
364,10004327_1382165075365923_1239842385_a,3.687,-1,1,-1,-1,-1,1,-1,-1
365,10004327_1421248978128044_1632782742_a,4.956,-1,1,-1,-1,-1,1,-1,-1
366,10004327_1485878528294109_1428853362_a,3.8989999999999996,1,1,-1,-1,-1,-1,-1,-1
367,10004327_1496930010528184_1816340146_a,4.448,-1,-1,-1,-1,-1,1,-1,-1
368,10004327_281627511997535_589216876_a,3.676,-1,1,-1,-1,-1,1,-1,-1
369,10004327_282826725226638_2057748546_a,5.221,-1,1,-1,-1,-1,1,-1,-1
370,10004327_316098091870527_1369221727_a,4.449,1,1,-1,-1,-1,1,-1,-1
371,10004327_430791430390147_632501929_a,3.4739999999999998,-1,-1,-1,-1,-1,1,-1,-1
372,10004327_431169133687040_1703607781_a,3.906,1,1,-1,-1,-1,-1,-1,-1
373,10004327_436707843130529_686098004_a,4.552,-1,1,-1,1,-1,-1,-1,-1
374,10004327_441402582672833_700196118_a,5.651,-1,-1,-1,-1,-1,1,-1,-1
375,10004327_456714067794513_436561743_a,4.431,-1,1,-1,-1,-1,1,-1,-1
376,10004327_470474909746225_1963465406_a,4.2669999999999995,-1,1,-1,-1,-1,-1,-1,-1
377,10004327_518021381641506_1889470817_a,5.27,-1,-1,-1,-1,-1,1,-1,-1
378,10004327_550068235110916_1367047427_a,4.569,1,1,-1,-1,-1,-1,-1,-1
379,10004327_574996899265201_1565407659_a,4.577,-1,-1,-1,-1,-1,1,-1,-1
380,10004327_623624081056639_691747259_a,4.522,1,1,-1,-1,-1,1,-1,-1
381,10004327_639549949447603_34267237_a,4.454,1,0,-1,-1,-1,-1,-1,-1
382,10004327_718724901484112_1591054105_a,4.595,1,1,-1,-1,-1,-1,-1,-1
383,10004327_771143906253953_1106287299_a,4.343999999999999,1,1,-1,-1,-1,1,-1,-1
384,10004327_835777959770284_1786470273_a,3.36,-1,1,-1,-1,-1,1,-1,-1
385,10004327_872070106155975_1285256637_a,4.524,-1,-1,-1,-1,-1,1,-1,-1
386,10004335_1407461809524287_542123006_a,3.148,1,0,-1,-1,-1,-1,-1,-1
387,10004335_1420546948204502_1223101708_a,3.863,-1,1,-1,-1,-1,-1,-1,-1
388,10004335_1438088409762976_748572049_a,3.988,1,1,-1,-1,-1,-1,-1,-1
389,10004335_1439122082998466_2051450035_a,4.832,-1,-1,-1,-1,-1,1,-1,-1
390,10004335_1481770888713429_1273218694_a,4.925,1,1,-1,-1,-1,-1,-1,-1
391,10004335_1484816738397992_604516248_a,4.542,-1,1,-1,-1,-1,-1,-1,-1
392,10004335_300401713448171_1376785803_a,4.762,-1,1,-1,-1,-1,1,-1,-1
393,10004335_478944128871950_347351349_a,5.171,-1,1,-1,-1,-1,1,-1,-1
394,10004335_485064618260979_134269044_a,5.236000000000001,-1,1,-1,-1,-1,1,-1,-1
395,10004335_739419706103508_957292226_a,3.991,-1,-1,-1,-1,-1,-1,-1,-1
396,10004335_740418779325889_2012729327_a,4.644,-1,1,-1,-1,-1,1,-1,-1
397,10004335_745413005489354_1788081089_a,4.999,-1,-1,-1,-1,-1,1,-1,-1
398,10004335_759588457392252_547034369_a,4.388,-1,-1,-1,-1,-1,-1,-1,-1
399,10004339_1413044405627556_617397407_a,5.004,-1,-1,-1,-1,-1,1,-1,-1
400,10004339_1414124022182207_1212060252_a,4.434,-1,1,-1,-1,-1,-1,-1,-1
401,10004339_1423526227903405_1605702108_a,5.018,1,1,-1,-1,-1,-1,-1,-1
402,10004339_1424857277768250_2096494708_a,3.792,-1,1,-1,-1,-1,1,-1,-1
403,10004339_1511130515765530_1363560401_a,3.802,1,1,-1,-1,-1,-1,-1,-1
404,10004339_487406574722478_77959551_a,4.928999999999999,-1,1,-1,-1,-1,1,-1,-1
405,10004339_732850473402374_739861033_a,4.8,1,1,-1,-1,-1,-1,-1,-1
406,10004339_811723995524392_31037162_a,3.386,-1,-1,-1,-1,-1,1,-1,-1
407,10004339_885835318181707_2012144292_a,4.239,-1,1,-1,-1,-1,-1,-1,-1
408,10004346_477351965700359_810393995_a,3.447,-1,-1,1,-1,-1,-1,-1,-1
409,10004350_1399498136993798_327602939_a,4.782,-1,-1,-1,-1,-1,1,-1,-1
410,10004350_1443971369175378_1117451768_a,4.081,-1,-1,-1,-1,-1,1,-1,-1
411,10004350_1461047360796678_1916776930_a,4.69,-1,-1,-1,-1,-1,1,-1,-1
412,10004350_1582326781991797_1146011488_a,4.868,-1,1,-1,-1,-1,1,-1,-1
413,10004350_228548630667910_1894707735_a,3.6639999999999997,-1,1,-1,-1,-1,-1,-1,-1
414,10004350_229159120624900_309310472_a,3.6510000000000002,-1,1,-1,-1,-1,-1,-1,-1
415,10004350_233296763537424_682692_a,4.284,-1,1,-1,-1,-1,1,-1,-1
416,10004350_234767860061598_1995320077_a,4.855,1,1,-1,-1,-1,1,-1,-1
417,10004350_278987988934901_1464910350_a,3.859,-1,-1,-1,-1,1,-1,-1,-1
418,10004350_615715061852325_709683398_a,4.993,-1,-1,-1,-1,-1,1,-1,-1
419,10004350_624792330930332_1262973294_a,3.092,-1,-1,-1,-1,-1,1,-1,-1
420,10004350_643396289040869_1643715294_a,4.006,1,1,-1,-1,-1,1,-1,-1
421,10004350_652870588082122_867039044_a,5.652,-1,1,-1,-1,-1,1,-1,-1
422,10004350_746672025353108_701792449_a,3.93,-1,1,-1,-1,-1,1,-1,-1
423,10004350_867227409969678_911265425_a,3.806,1,1,-1,-1,-1,1,-1,-1
424,10004355_1419821478277419_1122328130_a,3.285,-1,1,-1,-1,-1,1,-1,-1
425,10004355_226601334200818_1123028081_a,4.605,-1,-1,-1,-1,-1,1,-1,-1
426,10004355_258177644354922_2102344771_a,4.671,-1,1,-1,-1,-1,1,-1,-1
427,10004355_278304745671185_1633939060_a,5.0489999999999995,-1,1,-1,-1,-1,1,-1,-1
428,10004355_387102338095102_466542031_a,4.635,-1,1,-1,-1,-1,1,-1,-1
429,10004355_513104298795823_849718988_a,4.709,-1,-1,-1,-1,-1,1,-1,-1
430,10004355_582234325217696_1891353153_a,4.135,1,1,-1,-1,-1,1,-1,-1
431,10004355_663028890399545_1824790464_a,5.073,-1,1,-1,-1,-1,1,-1,-1
432,10004359_1412328262368094_1970349255_a,4.151,-1,1,-1,-1,-1,1,-1,-1
433,10004359_1465079340391055_1846708183_a,4.537,-1,-1,-1,-1,-1,1,-1,-1
434,10004359_228520790680414_1443430868_a,5.74,-1,1,-1,-1,-1,1,-1,-1
435,10004359_445639575566411_1548878960_a,3.201,-1,-1,-1,-1,-1,1,-1,-1
436,10004359_542852419160854_342233870_a,4.221,1,1,-1,-1,-1,-1,-1,-1
437,10004359_544548645664919_423841090_a,5.1739999999999995,1,1,-1,-1,-1,1,-1,-1
438,10004359_774529239231804_1872485062_a,3.925,-1,-1,-1,-1,1,-1,-1,-1
439,10004372_277772165725674_224012939_a,3.8960000000000004,-1,1,-1,-1,-1,-1,-1,-1
440,10004377_1419313771660516_480316907_a,4.178,1,1,-1,-1,-1,-1,-1,-1
441,10005122_1396134707331092_1800513517_a,4.382,-1,1,-1,-1,-1,-1,-1,-1
442,10005122_1438028383106801_355178876_a,3.415,-1,-1,-1,-1,-1,1,-1,-1
443,10005122_227641257430248_1139747434_a,4.398,-1,1,-1,-1,-1,-1,-1,-1
444,10005122_233927886814948_1311463748_a,4.3660000000000005,-1,-1,-1,-1,-1,1,-1,-1
445,10005122_266521813521821_2035750084_a,4.794,-1,1,-1,-1,-1,1,-1,-1
446,10005122_303575999794141_433877545_a,5.07,-1,1,-1,-1,-1,-1,-1,-1
447,10005122_308626535952651_1478497328_a,4.298,-1,-1,-1,-1,-1,1,-1,-1
448,10005122_617934451618017_1361142371_a,4.4639999999999995,-1,1,-1,-1,-1,-1,-1,-1
449,10005122_782632211762006_1897726570_a,5.178999999999999,-1,1,-1,-1,-1,1,-1,-1
450,10005125_1410354932564110_298290175_a,2.912,-1,1,-1,-1,-1,1,-1,-1
451,10005125_1437735753140556_762093489_a,4.373,-1,1,-1,-1,-1,1,-1,-1
452,10005125_1443683699210016_176760779_a,3.511,-1,1,-1,-1,-1,1,-1,-1
453,10005125_268433416668148_434265046_a,3.65,-1,0,-1,-1,-1,-1,-1,-1
454,10005125_285474261612360_640159881_a,4.6930000000000005,-1,1,-1,-1,-1,1,-1,-1
455,10005125_388309287978817_527707373_a,4.397,-1,1,-1,-1,-1,1,-1,-1
456,10005125_630678493682703_1742000551_a,4.066,-1,1,-1,-1,-1,-1,-1,-1
457,10005125_718629271523259_239410098_a,4.4319999999999995,1,1,-1,-1,-1,1,-1,-1
458,10005135_537777906340011_984297396_a,4.084,1,1,-1,-1,-1,1,-1,-1
459,10005143_1402450243362609_2097229532_a,3.971,-1,1,-1,-1,-1,1,-1,-1
460,10005143_1422637234660840_927083382_a,3.9330000000000003,-1,1,-1,-1,-1,1,-1,-1
461,10005143_1439275452979812_569310740_a,4.511,-1,1,-1,-1,1,-1,-1,-1
462,10005143_1465353193698631_977596644_a,5.3420000000000005,-1,-1,-1,-1,-1,-1,-1,-1
463,10005143_1465851013646600_1401508853_a,5.149,-1,1,-1,-1,-1,1,-1,-1
464,10005143_1488242201397287_1490804125_a,5.528,-1,1,-1,-1,-1,1,-1,-1
465,10005143_263989890449494_1309545309_a,4.331,-1,-1,-1,-1,-1,-1,-1,-1
466,10005143_295436803939170_23505888_a,4.254,-1,-1,-1,-1,-1,1,-1,-1
467,10005143_298600206956726_882586161_a,4.945,1,1,-1,-1,-1,-1,-1,-1
468,10005143_308552892632419_893292467_a,4.312,-1,-1,-1,-1,-1,1,-1,-1
469,10005143_493870457402961_983540930_a,4.171,-1,-1,-1,-1,-1,-1,1,-1
470,10005143_521294787980338_775962114_a,5.19,-1,1,-1,-1,-1,1,-1,-1
471,10005143_531886606931875_1595162202_a,4.4110000000000005,-1,1,-1,-1,-1,1,-1,-1
472,10005143_615932978485824_2101417213_a,4.513999999999999,-1,1,-1,-1,-1,1,-1,-1
473,10005143_639364886136799_537428745_a,4.967,-1,1,-1,-1,-1,1,-1,-1
474,10005143_659368424100806_382895040_a,4.654,-1,1,-1,-1,-1,-1,1,-1
475,10005143_660856117295146_2117644961_a,4.789,-1,-1,-1,-1,-1,1,-1,-1
476,10005143_722283521128098_1158326162_a,4.967,-1,1,-1,-1,-1,1,-1,-1
477,10005143_765656290125263_876645843_a,4.4239999999999995,-1,1,-1,-1,-1,1,-1,-1
478,10005143_820831717944487_1088672596_a,4.33,-1,1,-1,-1,-1,-1,1,-1
479,10005157_548702458578409_531969636_a,5.265,-1,1,-1,-1,-1,1,-1,-1
480,10005157_705154446194455_1096884288_a,4.532,-1,1,-1,-1,1,-1,-1,-1
481,10005159_483211831806093_388445855_a,4.38,-1,1,-1,-1,-1,1,-1,-1
482,10005164_1410263069242180_527948224_a,5.14,-1,1,-1,-1,-1,1,-1,-1
483,10005164_1411517565780706_1313500693_a,4.413,-1,-1,-1,-1,-1,1,-1,-1
484,10005164_1422788204643236_636246769_a,4.7669999999999995,-1,1,-1,-1,-1,1,-1,-1
485,10005164_1440463272863278_657789219_a,4.381,-1,-1,-1,-1,1,-1,-1,-1
486,10005164_1466559016909138_55127410_a,2.5580000000000003,1,1,-1,-1,-1,1,-1,-1
487,10005164_262532427262278_638089527_a,4.703,-1,1,-1,-1,-1,1,-1,-1
488,10005164_272236402953781_2022552950_a,3.81,-1,1,-1,-1,-1,-1,-1,-1
489,10005164_306538249497952_969058340_a,4.35,1,1,-1,-1,-1,-1,-1,-1
490,10005164_539161696202289_1966610266_a,5.664,-1,1,-1,-1,-1,-1,1,-1
491,10005164_553049431477203_46900872_a,5.129,-1,1,-1,-1,-1,1,-1,-1
492,10005164_574177642689142_721590738_a,4.131,-1,1,-1,-1,-1,1,-1,-1
493,10005164_613120715432004_1357518691_a,3.912,1,1,-1,-1,-1,1,-1,-1
494,10005164_625324407542150_637289880_a,4.126,-1,1,-1,-1,-1,1,-1,-1
495,10005164_628022393947013_357411797_a,4.531000000000001,-1,1,-1,-1,-1,1,-1,-1
496,10005164_638612042855454_1784888180_a,4.484,-1,1,-1,-1,-1,1,-1,-1
497,10005164_676668535727424_568038405_a,4.861000000000001,-1,1,-1,-1,-1,1,-1,-1
498,10005164_820259014670353_246364455_a,4.666,-1,1,-1,-1,-1,-1,1,-1
499,10005171_519459898162826_1571229658_a,4.38,-1,1,-1,-1,-1,1,-1,-1
500,10005172_616607715098367_909378264_a,4.225,-1,0,-1,-1,-1,-1,-1,-1
501,10005178_1412907652304477_228295789_a,4.571000000000001,-1,1,-1,-1,-1,1,-1,-1
502,10005178_1465070313725992_1131197502_a,4.4830000000000005,-1,1,-1,-1,-1,1,-1,-1
503,10005183_1423323397918955_1099492478_a,3.94,-1,1,-1,-1,-1,1,-1,-1
504,10005183_1437353183173985_1302267214_a,3.552,-1,-1,-1,-1,-1,1,-1,-1
505,10005183_1461347430764509_1210641776_a,3.0260000000000002,-1,-1,-1,-1,-1,-1,-1,-1
506,10005183_268401873332019_1094583786_a,4.882,-1,-1,-1,-1,-1,1,-1,-1
507,10005183_290389961127410_1838055827_a,5.052,1,1,-1,-1,-1,1,-1,-1
508,10005183_348751958590296_1271154990_a,4.71,-1,1,-1,-1,-1,-1,-1,-1
509,10005183_484637454992378_337595494_a,4.198,-1,0,-1,-1,-1,-1,-1,-1
510,10005183_608333022595497_1778013643_a,4.002,1,0,-1,-1,-1,-1,-1,-1
511,10005183_620801471327217_224155290_a,4.2010000000000005,-1,1,-1,-1,-1,-1,-1,-1
512,10005183_632977560128240_1515826430_a,4.713,-1,-1,-1,-1,-1,1,-1,-1
513,10005183_687146451345332_1158888500_a,3.5189999999999997,-1,-1,-1,-1,-1,1,-1,-1
514,10005184_1420502624871648_1447194083_a,4.871,-1,1,-1,-1,-1,1,-1,-1
515,10005197_1411508702449296_1927124853_a,4.459,1,1,-1,-1,-1,-1,-1,-1
516,10005197_1581237868767077_1087280684_a,3.4410000000000003,-1,1,-1,-1,-1,-1,-1,-1
517,10005197_488708614564059_676222329_a,4.062,-1,1,-1,-1,-1,1,-1,-1
518,10005201_1425762351008902_1850003890_a,3.665,-1,1,-1,-1,-1,1,-1,-1
519,10005201_221800534681576_1455936968_a,5.313,-1,-1,-1,-1,1,-1,-1,-1
520,10005201_237322846458870_786055811_a,4.238,1,1,-1,-1,-1,1,-1,-1
521,10005201_276581159170012_727687921_a,4.266,-1,1,-1,-1,-1,1,-1,-1
522,10005201_283996365111190_292093192_a,4.337,-1,1,-1,-1,-1,1,-1,-1
523,10005201_300389940115764_586650694_a,4.177,-1,-1,-1,-1,-1,1,-1,-1
524,10005201_301556509992961_1509249803_a,3.781,-1,1,-1,-1,1,-1,-1,-1
525,10005201_378150348993048_1008959284_a,4.322,-1,1,-1,-1,-1,1,-1,-1
526,10005201_379941548811897_163148489_a,4.928999999999999,-1,1,-1,-1,-1,1,-1,-1
527,10005201_453794681433674_982890437_a,3.582,-1,-1,-1,-1,-1,-1,-1,-1
528,10005201_475916295842898_347780687_a,4.4239999999999995,1,1,-1,-1,-1,-1,-1,-1
529,10005201_492494667523884_2116011671_a,3.9189999999999996,1,1,-1,-1,-1,-1,-1,-1
530,10005201_554597471320698_1213918815_a,5.81,-1,1,-1,-1,-1,1,-1,-1
531,10005201_555236871241780_1196761423_a,4.276,1,1,-1,-1,-1,-1,-1,-1
532,10005201_564381453668967_573628649_a,3.989,1,1,-1,-1,-1,-1,-1,-1
533,10005201_667866169953413_1566028112_a,3.145,-1,1,-1,-1,-1,1,-1,-1
534,10005201_742243335809377_1846486323_a,3.784,-1,1,-1,-1,-1,1,-1,-1
535,10005201_743334752372863_19263110_a,4.306,-1,-1,-1,-1,-1,-1,-1,-1
536,10005201_750673058306038_1558862834_a,4.14,1,1,-1,-1,-1,1,-1,-1
537,10005204_235379733319764_670175050_a,4.462,-1,1,-1,-1,-1,1,-1,-1
538,10005204_258628724309811_507776727_a,5.144,-1,1,-1,-1,-1,1,-1,-1
539,10005211_647697288616819_1711678009_a,5.345,-1,1,-1,-1,-1,1,-1,-1
540,10005217_272721976227962_1083242026_a,4.013999999999999,-1,1,-1,-1,-1,1,-1,-1
541,10005217_294469994043749_1000334218_a,3.991,-1,-1,-1,-1,-1,1,-1,-1
542,10005217_559338120848475_313149706_a,4.353,-1,-1,-1,-1,-1,1,-1,-1
543,10005217_615034188580428_581714143_a,3.958,-1,1,-1,-1,-1,1,-1,-1
544,10005217_752699658097548_1069802604_a,3.373,1,1,-1,-1,-1,-1,-1,-1
545,10005217_861643157194410_976814953_a,4.4639999999999995,-1,1,-1,-1,-1,1,-1,-1
546,10005221_1405495866389758_2086095276_a,3.8739999999999997,1,1,-1,-1,-1,1,-1,-1
547,10005221_241318066055739_1925895136_a,4.94,-1,1,-1,-1,-1,1,-1,-1
548,10005221_271228919718581_1871513120_a,4.306,-1,1,-1,-1,-1,-1,-1,-1
549,10005221_286478991517586_1043998171_a,5.269,-1,1,-1,-1,-1,1,-1,-1
550,10005221_612543792161493_1182225855_a,4.723,-1,1,-1,-1,-1,-1,-1,-1
551,10005221_626385480780503_955934243_a,3.372,-1,-1,-1,-1,-1,1,-1,-1
552,10005221_684907778237775_1577085461_a,4.455,-1,1,-1,-1,-1,-1,1,-1
553,10005221_775068652503818_1468891083_a,3.5380000000000003,1,0,-1,-1,-1,-1,-1,-1
554,10005229_1422097408047984_1992845303_a,5.189,-1,1,-1,-1,-1,1,-1,-1
555,10005229_1438325909744408_584184580_a,4.467,-1,1,-1,-1,-1,1,-1,-1
556,10005229_1470515059832902_43990616_a,2.8760000000000003,-1,-1,-1,-1,-1,1,-1,-1
557,10005229_1493046030916763_1206926144_a,5.146,1,1,-1,-1,-1,1,-1,-1
558,10005229_229747333882460_1355555724_a,3.747,1,1,-1,-1,-1,-1,-1,-1
559,10005229_230213540511820_259538033_a,5.0569999999999995,1,1,-1,-1,-1,1,-1,-1
560,10005229_241576942695025_1286350188_a,4.718,-1,-1,-1,-1,-1,-1,-1,-1
561,10005229_449367231876460_1199550220_a,5.06,-1,1,-1,-1,-1,-1,-1,-1
562,10005229_498368546952893_2023626328_a,4.792,-1,1,-1,-1,-1,-1,-1,-1
563,10005229_500550086733629_1389135494_a,4.598,1,1,-1,-1,-1,1,-1,-1
564,10005229_501869779918514_1050007167_a,4.52,1,1,-1,-1,-1,1,-1,-1
565,10005229_535555166562595_1260226051_a,3.5069999999999997,-1,1,-1,-1,-1,1,-1,-1
566,10005229_554419321342950_2071940596_a,4.111000000000001,-1,-1,-1,-1,-1,1,-1,-1
567,10005229_620983734617872_1701170233_a,4.024,-1,1,-1,-1,-1,1,-1,-1
568,10005229_640910505957983_945390452_a,4.126,-1,1,-1,-1,-1,1,-1,-1
569,10005229_657450304308642_74793745_a,4.989,-1,-1,-1,-1,-1,1,-1,-1
570,10005229_809716855723010_18931520_a,3.872,-1,-1,-1,-1,-1,1,-1,-1
571,10005231_704550962930080_647058857_a,4.829,-1,-1,-1,-1,-1,1,-1,-1
572,10005231_855300407829097_316885290_a,4.12,-1,-1,-1,-1,-1,1,-1,-1
573,10005236_1406553242949612_1077324206_a,4.377,1,1,-1,-1,1,-1,-1,-1
574,10005236_1439124729662478_435743857_a,4.067,-1,1,-1,-1,1,-1,-1,-1
575,10005236_1486487188231720_813309448_a,3.707,-1,1,-1,-1,-1,1,-1,-1
576,10005236_213902808820007_368794080_a,4.793,-1,-1,-1,-1,-1,1,-1,-1
577,10005236_254896624683474_1756883303_a,4.3839999999999995,-1,1,-1,-1,-1,1,-1,-1
578,10005236_258237007681233_622032079_a,4.854,-1,1,-1,-1,-1,1,-1,-1
579,10005236_549626991817901_1343000605_a,5.284,1,1,-1,-1,1,-1,-1,-1
580,10005236_621010321307417_2059549645_a,3.925,-1,1,-1,-1,-1,1,-1,-1
581,10005236_733058183412484_1375678739_a,4.613,-1,1,-1,-1,-1,1,-1,-1
582,10005236_762420023782440_1467150802_a,5.175,1,1,-1,-1,-1,1,-1,-1
583,10005244_1411760255755473_1798699521_a,4.14,-1,1,-1,-1,-1,1,-1,-1
584,10005244_1420838978174508_793682174_a,4.194,-1,1,-1,-1,-1,1,-1,-1
585,10005244_1442806362628601_1678953764_a,5.02,-1,1,-1,-1,-1,1,-1,-1
586,10005244_1526240870936200_1645301256_a,3.4619999999999997,-1,1,-1,-1,-1,1,-1,-1
587,10005244_247849902066716_1821777979_a,4.885,-1,1,-1,-1,-1,1,-1,-1
588,10005244_271122346391917_1080810809_a,3.9,1,1,-1,-1,1,-1,-1,-1
589,10005244_304139749738662_714927281_a,4.625,-1,1,-1,-1,-1,1,-1,-1
590,10005244_627445157338164_1991692996_a,4.152,-1,-1,-1,-1,-1,1,-1,-1
591,10005246_1463140650584872_833430975_a,4.317,1,-1,-1,-1,1,-1,-1,-1
592,10005246_1470137529870664_2042098410_a,5.08,-1,1,-1,-1,-1,1,-1,-1
593,10005251_1455540744683633_69252330_a,4.526,-1,1,-1,-1,-1,1,-1,-1
594,10005251_284945665007855_1397203740_a,4.302,1,1,-1,-1,1,-1,-1,-1
595,10005251_288517514636162_472369835_a,4.4319999999999995,1,1,-1,-1,1,-1,-1,-1
596,10005251_499306363514717_88192877_a,4.593999999999999,-1,1,-1,-1,-1,1,-1,-1
597,10005251_500256296746895_1884997231_a,4.697,1,1,-1,-1,-1,1,-1,-1
